qseqid	sseqid	pident	length	evalue	bitscore	gene_id_raw	gene_id_norm	orthogroup
XP_072180986.1	5_6783	38.021	384	9.02e-78	249.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
XP_072180986.1	5_6782	38.021	384	9.02e-78	249.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
XP_072180986.1	5_6781	38.021	384	9.02e-78	249.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
XP_072180986.1	5_4386	38.021	384	9.02e-78	249.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
XP_072180986.1	5_37137	38.323	334	2.36e-76	243.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
XP_072180986.1	5_37945	37.176	347	5.830000000000001e-72	234.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
XP_072180986.1	5_11823	36.335	322	2.96e-69	224.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
XP_072180986.1	5_9582	39.535	301	8.34e-68	219.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
XP_072180986.1	5_9859	36.449	321	1.11e-63	209.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
XP_072180986.1	5_398	35.294	306	1.32e-47	168.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
XP_072038869.1	5_21439	48.857	350	2.26e-110	330.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
XP_072038869.1	5_35426	50.915	328	3.13e-108	327.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
XP_072038869.1	5_31946	50.915	328	3.13e-108	327.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
XP_072038869.1	5_6783	50.915	328	3.13e-108	327.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
XP_072038869.1	5_6782	50.915	328	3.13e-108	327.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
XP_072038869.1	5_6781	50.915	328	3.13e-108	327.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
XP_072038869.1	5_4386	50.915	328	3.13e-108	327.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
XP_072038869.1	5_36722	45.783	332	1.34e-102	310.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
XP_072038869.1	5_90	41.576	368	2.77e-94	290.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
XP_072038869.1	5_9582	45.667	300	2.11e-93	285.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
XP_072038869.1	5_3420	41.436	362	6.67e-93	286.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
XP_072038869.1	5_35742	41.322	363	1.52e-91	283.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
XP_072038869.1	5_37137	40.525	343	7.86e-89	275.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
XP_072038869.1	5_37945	39.178	365	4.26e-87	273.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
XP_072038869.1	5_11823	37.059	340	1.67e-80	253.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
XP_072038869.1	5_9859	35.202	321	1.33e-61	204.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
XP_072038869.1	5_398	33.639	327	3.16e-48	170.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
XP_072027499.1	5_36722	72.727	352	0.0	540.0	Spurp_XP_787051	Spurp_XP_787051	OG0009321
XP_072027499.1	5_21439	45.714	350	1.9e-101	304.0	Spurp_XP_030842454	Spurp_XP_030842454	OG0000697
XP_072027499.1	5_35426	43.583	374	1.82e-99	301.0	Spurp_XP_779946	Spurp_XP_779946	OG0001715
XP_072027499.1	5_31946	43.583	374	1.82e-99	301.0	Spurp_XP_030852961	Spurp_XP_030852961	OG0001715
XP_072027499.1	5_6783	43.583	374	1.82e-99	301.0	Spurp_XP_030827798	Spurp_XP_030827798	OG0001715
XP_072027499.1	5_6782	43.583	374	1.82e-99	301.0	Spurp_XP_030827797	Spurp_XP_030827797	OG0001715
XP_072027499.1	5_6781	43.583	374	1.82e-99	301.0	Spurp_XP_030827796	Spurp_XP_030827796	OG0001715
XP_072027499.1	5_4386	43.583	374	1.82e-99	301.0	Spurp_XP_011670176	Spurp_XP_011670176	OG0001715
XP_072027499.1	5_37945	43.553	349	3.4e-96	293.0	Spurp_XP_796616	Spurp_XP_796616	OG0000697
XP_072027499.1	5_90	40.588	340	3.06e-88	271.0	Spurp_NP_001116972	Spurp_NP_001116972	OG0012127
XP_072027499.1	5_9582	44.781	297	5.35e-88	268.0	Spurp_XP_030830597	Spurp_XP_030830597	OG0000697
XP_072027499.1	5_3420	42.508	327	4.17e-83	257.0	Spurp_XP_011664244	Spurp_XP_011664244	OG0005009
XP_072027499.1	5_35742	42.683	328	4.3799999999999995e-82	255.0	Spurp_XP_781564	Spurp_XP_781564	OG0005009
XP_072027499.1	5_11823	38.436	307	1.35e-77	242.0	Spurp_XP_030832838	Spurp_XP_030832838	OG0000697
XP_072027499.1	5_37137	39.938	323	7.56e-74	233.0	Spurp_XP_790077	Spurp_XP_790077	OG0012128
XP_072027499.1	5_9859	36.25	320	7.250000000000001e-64	206.0	Spurp_XP_030830874	Spurp_XP_030830874	OG0009987
XP_072027499.1	5_398	33.651	315	3.8e-53	180.0	Spurp_NP_999832	Spurp_NP_999832	OG0008404
