XP_041456656	XP_054747949
XP_041478752	XP_063964560
XP_041478576	XP_063964592
XP_041479060	XP_063964784
XP_041478065	XP_063964880
XP_041478130	XP_063964912
XP_041478421	XP_063964944
XP_041467318	XP_063965008
XP_041478104	XP_063965040
XP_041478153	XP_063965072
XP_041456773	XP_063965104
XP_041480319	XP_063965168
XP_041480316	XP_063965232
XP_041480016	XP_063965264
XP_041479727	XP_063965360
XP_041479443	XP_063965392
XP_041480217	XP_063965488
XP_041479560	XP_063965520
XP_041480271	XP_063965648
XP_041480335	XP_063965712
XP_041480143	XP_063965968
XP_041481909	XP_063966000
XP_041481440	XP_063966032
XP_041481150	XP_063966064
XP_041481752	XP_063966096
XP_041481126	XP_063966128
XP_041481393	XP_063966192
XP_041481500	XP_063966224
XP_041481809	XP_063966320
XP_041481962	XP_063966352
XP_041482260	XP_063966448
XP_041481728	XP_063966608
XP_041482273	XP_063966704
XP_041482469	XP_063966896
XP_041483253	XP_063966928
XP_041482984	XP_063966960
XP_041482577	XP_063966992
XP_041482839	XP_063967056
XP_041482297	XP_063967088
XP_041482585	XP_063967152
XP_041482654	XP_063967184
XP_041482863	XP_063967280
XP_041482672	XP_063967312
XP_041483261	XP_063967376
XP_041483478	XP_063967408
XP_041456372	XP_063967440
XP_041482664	XP_063967472
XP_041483480	XP_063967504
XP_041482610	XP_063967600
XP_041483443	XP_063967696
XP_041482490	XP_063967792
XP_041483894	XP_063967824
XP_041483780	XP_063967952
XP_041484986	XP_063968016
XP_041483987	XP_063968048
XP_041484908	XP_063968144
XP_041456269	XP_063968176
XP_041484884	XP_063968304
XP_041457427	XP_063968432
XP_041484235	XP_063968464
XP_041484560	XP_063968496
XP_041484290	XP_063968624
XP_041484678	XP_063968656
XP_041456173	XP_063968784
XP_041471865	XP_063968880
XP_041485980	XP_063969040
XP_041485556	XP_063969072
XP_041485814	XP_063969136
XP_041485240	XP_063969168
XP_041485753	XP_063969264
XP_041485748	XP_063969328
XP_041485769	XP_063969456
XP_041485991	XP_063969520
XP_041485408	XP_063969552
XP_041485896	XP_063969616
XP_041455526	XP_063969648
XP_041453230	XP_063969712
XP_041452697	XP_063969744
XP_041452723	XP_063969840
XP_041452890	XP_063969904
XP_041452725	XP_063969936
XP_041455597	XP_063970064
XP_041453170	XP_063970096
XP_041452899	XP_063970160
XP_041462980	XP_063970192
XP_041455095	XP_063970224
XP_041459765	XP_063970288
XP_041454012	XP_063970480
XP_041458782	XP_063970544
XP_041462165	XP_063970608
XP_041465428	XP_063970640
XP_041455270	XP_063970704
XP_041452730	XP_063970800
XP_041453272	XP_063971088
XP_041455773	XP_063971152
XP_041452654	XP_063971184
XP_041452646	XP_063971248
XP_041454583	XP_063971312
XP_041466257	XP_063971472
XP_041455892	XP_063971504
XP_041455925	XP_063971536
XP_041453777	XP_063971696
XP_041455263	XP_063971760
XP_041455322	XP_063971792
XP_041456814	XP_054747993
XP_041465688	XP_054748111
XP_041453906	XP_054748164
XP_041454038	XP_054748218
XP_041454375	XP_054748281
XP_041457516	XP_054748334
XP_041481847	XP_054748409
XP_041454816	XP_054748554
XP_041455393	XP_054748652
XP_041456075	XP_054748739
XP_041455690	XP_054748914
XP_041454139	XP_054748970
XP_041456359	XP_054749158
XP_041456474	XP_054749213
XP_041456598	XP_054749283
XP_041456955	XP_054749466
XP_041457179	XP_054749582
XP_041458074	XP_054749705
XP_041458528	XP_054749796
XP_041481475	XP_054750197
XP_041458073	XP_054750381
XP_041461028	XP_054750439
XP_041458880	XP_054750510
XP_041460160	XP_054750576
XP_041459812	XP_054750637
XP_041460701	XP_054750699
XP_041457822	XP_054750758
XP_041457609	XP_054750859
XP_041458214	XP_054750968
XP_041479130	XP_054751025
XP_041458510	XP_054751122
XP_041458596	XP_054751164
XP_041481645	XP_054751209
XP_041458744	XP_054751251
XP_041459067	XP_054751321
XP_041458963	XP_054751364
XP_041458837	XP_054751429
XP_041457706	XP_054751477
XP_041474694	XP_054751537
XP_041459501	XP_054751671
XP_041460209	XP_054751733
XP_041475307	XP_054751833
XP_041475444	XP_054751881
XP_041459909	XP_054751937
XP_041459828	XP_054751977
XP_041459609	XP_054752050
XP_041460323	XP_054752109
XP_041460541	XP_054752353
XP_041460282	XP_054752411
XP_041457946	XP_054752493
XP_041463626	XP_054752588
XP_041477072	XP_054752656
XP_041461324	XP_054752727
XP_041463388	XP_054752818
XP_041463340	XP_054752922
XP_041463502	XP_054753018
XP_041462908	XP_054753118
XP_041462754	XP_054753180
XP_041462685	XP_054753235
XP_041461319	XP_054753318
XP_041462146	XP_054753444
XP_041462983	XP_054753730
XP_041461538	XP_054753878
XP_041456889	XP_054754001
XP_041463933	XP_054754080
XP_041472083	XP_054754134
XP_041483796	XP_054754198
XP_041460548	XP_054754266
XP_041454382	XP_054754339
XP_041465247	XP_054754405
XP_041463737	XP_054754473
XP_041465664	XP_054754539
XP_041469397	XP_054754626
XP_041456613	XP_054754697
XP_041454261	XP_054754749
XP_041454832	XP_054754803
XP_041461359	XP_054754873
XP_041462909	XP_054754934
XP_041465402	XP_054754986
XP_041459997	XP_054755038
XP_041466672	XP_054755093
XP_041463791	XP_054755154
XP_041458378	XP_054755214
XP_041470030	XP_054755310
XP_041467998	XP_054755448
XP_041453579	XP_054755553
XP_041456100	XP_054755853
XP_041465857	XP_054755973
XP_041462729	XP_054756030
XP_041486039	XP_054756088
XP_041464633	XP_054756243
XP_041465516	XP_054756309
XP_041465230	XP_054756430
XP_041464287	XP_054756559
XP_041465667	XP_054756688
XP_041466092	XP_054756750
XP_041466412	XP_054756892
XP_041466695	XP_054757130
XP_041467464	XP_054757410
XP_041467663	XP_054757904
XP_041477044	XP_054758088
XP_041467589	XP_054758153
XP_041468282	XP_054758298
XP_041468341	XP_054758366
XP_041468555	XP_054758489
XP_041468771	XP_054758571
XP_041473325	XP_054758702
XP_041469152	XP_054758818
XP_041469335	XP_054758879
XP_041469452	XP_054758948
XP_041469659	XP_054759071
XP_041469773	XP_054759125
XP_041469175	XP_054759423
XP_041467798	XP_054759593
XP_041468346	XP_054759714
XP_041468806	XP_054759782
XP_041469356	XP_054759869
XP_041470439	XP_054759964
XP_041470625	XP_054760075
XP_041469886	XP_054760210
XP_041470923	XP_054760304
XP_041471308	XP_054760475
XP_041470065	XP_054761083
XP_041472741	XP_054761337
XP_041471973	XP_054761660
XP_041471890	XP_054761765
XP_041461733	XP_054762005
XP_041472989	XP_054762160
XP_041473462	XP_054762538
XP_041473424	XP_054762638
XP_041473136	XP_054762711
XP_041473824	XP_054762779
XP_041473946	XP_054762913
XP_041473922	XP_054762960
XP_041474002	XP_054763025
XP_041474568	XP_054763109
XP_041454186	XP_054763422
XP_041474309	XP_054763492
XP_041473682	XP_054763696
XP_041457271	XP_054763881
XP_041475361	XP_054763980
XP_041475427	XP_054764300
XP_041475208	XP_054764397
XP_041476056	XP_054764442
XP_041475402	XP_054764523
XP_041475494	XP_054764576
XP_041454071	XP_054764741
XP_041475832	XP_054765080
XP_041476279	XP_054765251
XP_041456019	XP_054765609
XP_041455129	XP_054765789
XP_041477499	XP_054765919
XP_041476938	XP_054765991
XP_041477093	XP_054766074
XP_041457362	XP_054766188
XP_041476600	XP_054766317
XP_041477490	XP_054766367
XP_041476876	XP_054766413
XP_041477619	XP_054766492
XP_041476437	XP_054766564
XP_041477236	XP_054766624
XP_041476449	XP_054766695
XP_041478359	XP_054767075
XP_041478549	XP_054767202
XP_041479037	XP_054767330
XP_041478182	XP_054767405
XP_041478730	XP_054767684
XP_041456509	XP_054767816
XP_041478663	XP_054767906
XP_041478816	XP_054767996
XP_041471622	XP_054768091
XP_041480118	XP_054768356
XP_041480003	XP_054768580
XP_041480734	XP_054768664
XP_041479917	XP_054768730
XP_041480054	XP_054768797
XP_041479870	XP_054768870
XP_041479796	XP_054768955
XP_041480672	XP_054769012
XP_041480508	XP_054769095
XP_041482259	XP_054769350
XP_041481631	XP_054769734
XP_041481461	XP_054769934
XP_041481866	XP_054770044
XP_041453455	XP_054770186
XP_041481874	XP_054770254
XP_041481746	XP_054770362
XP_041481282	XP_054770503
XP_041482652	XP_054770603
XP_041483072	XP_054770777
XP_041482553	XP_054771092
XP_041455225	XP_054771224
XP_041483324	XP_054771507
XP_041482796	XP_054771684
XP_041484313	XP_054771837
XP_041484576	XP_054772541
XP_041484907	XP_054772596
XP_041484749	XP_054772803
XP_041484765	XP_054773054
XP_041485573	XP_054773250
XP_041452427	XP_054773621
XP_041485612	XP_054773733
XP_041485263	XP_054773828
XP_041485541	XP_054773918
XP_041485621	XP_054774092
XP_041485515	XP_054774190
XP_041453080	XP_054774285
XP_041452631	XP_054774374
XP_041452949	XP_054774501
XP_041452876	XP_054774880
XP_041452673	XP_054775028
XP_041453735	XP_054775411
XP_041453420	XP_054775693
XP_041455401	XP_063950929
XP_041455155	XP_063950993
XP_041455113	XP_063951025
XP_041455069	XP_063951057
XP_041454692	XP_063951153
XP_041454389	XP_063951345
XP_041454227	XP_063951377
XP_041454040	XP_063951441
XP_041453997	XP_063951473
XP_041453968	XP_063951505
XP_041453822	XP_063951601
XP_041455479	XP_063951633
XP_041455880	XP_063951665
XP_041455233	XP_063951729
XP_041453914	XP_063951793
XP_041455811	XP_063951889
XP_041461081	XP_063952017
XP_041460801	XP_063952145
XP_041460563	XP_063952305
XP_041460653	XP_063952369
XP_041460447	XP_063952465
XP_041460407	XP_063952497
XP_041460335	XP_063952561
XP_041459657	XP_063952593
XP_041459799	XP_063952689
XP_041460026	XP_063952785
XP_041460140	XP_063952849
XP_041460191	XP_063952881
XP_041460243	XP_063952913
XP_041459530	XP_063952945
XP_041459352	XP_063953041
XP_041459295	XP_063953073
XP_041460865	XP_063953393
XP_041458481	XP_063953521
XP_041458352	XP_063953585
XP_041458200	XP_063953649
XP_041458090	XP_063953713
XP_041457947	XP_063953777
XP_041457740	XP_063953841
XP_041464505	XP_063953873
XP_041461112	XP_063953905
XP_041460478	XP_063953969
XP_041461451	XP_063954097
XP_041461960	XP_063954129
XP_041455182	XP_063954417
XP_041462619	XP_063954449
XP_041463066	XP_063954481
XP_041461356	XP_063954513
XP_041463563	XP_063954705
XP_041463596	XP_063954737
XP_041463183	XP_063954801
XP_041463276	XP_063954833
XP_041463329	XP_063954865
XP_041461564	XP_063954993
XP_041462806	XP_063955089
XP_041472557	XP_063955121
XP_041453684	XP_063955153
XP_041457598	XP_063955185
XP_041475451	XP_063955217
XP_041459289	XP_063955313
XP_041464318	XP_063955377
XP_041463834	XP_063955441
XP_041475808	XP_063955505
XP_041460808	XP_063955569
XP_041465709	XP_063955665
XP_041454462	XP_063955761
XP_041471633	XP_063955825
XP_041463751	XP_063955889
XP_041465262	XP_063955953
XP_041465040	XP_063956017
XP_041469199	XP_063956113
XP_041463864	XP_063956145
XP_041464479	XP_063956177
XP_041464808	XP_063956305
XP_041460938	XP_063956369
XP_041467301	XP_063956497
XP_041466192	XP_063956625
XP_041467518	XP_063956689
XP_041467237	XP_063956721
XP_041467550	XP_063956753
XP_041467096	XP_063956785
XP_041467410	XP_063956849
XP_041466010	XP_063956881
XP_041466939	XP_063956913
XP_041466448	XP_063957009
XP_041466569	XP_063957233
XP_041483400	XP_063957553
XP_041468007	XP_063957585
XP_041469828	XP_063957617
XP_041469802	XP_063957649
XP_041469606	XP_063957841
XP_041467656	XP_063957873
XP_041469496	XP_063957937
XP_041469281	XP_063958065
XP_041469198	XP_063958129
XP_041469151	XP_063958161
XP_041469094	XP_063958193
XP_041468924	XP_063958289
XP_041468842	XP_063958353
XP_041468605	XP_063958449
XP_041468515	XP_063958513
XP_041468462	XP_063958577
XP_041468393	XP_063958609
XP_041468276	XP_063958673
XP_041468162	XP_063958737
XP_041467944	XP_063958769
XP_041468149	XP_063958961
XP_041467795	XP_063959057
XP_041470132	XP_063959089
XP_041471369	XP_063959153
XP_041470450	XP_063959217
XP_041471355	XP_063959345
XP_041471081	XP_063959409
XP_041470978	XP_063959473
XP_041470839	XP_063959601
XP_041471774	XP_063959633
XP_041470729	XP_063959665
XP_041469943	XP_063959793
XP_041469937	XP_063959825
XP_041470534	XP_063959857
XP_041470346	XP_063959889
XP_041470338	XP_063959921
XP_041470206	XP_063960017
XP_041470323	XP_063960049
XP_041470451	XP_063960113
XP_041470499	XP_063960145
XP_041470213	XP_063960305
XP_041472534	XP_063960369
XP_041457212	XP_063960401
XP_041472630	XP_063960433
XP_041471530	XP_063960561
XP_041471503	XP_063960593
XP_041472351	XP_063960625
XP_041483467	XP_063960657
XP_041466457	XP_063960689
XP_041472843	XP_063960785
XP_041472970	XP_063960817
XP_041472988	XP_063960945
XP_041471852	XP_063960977
XP_041471451	XP_063961009
XP_041474646	XP_063961233
XP_041473221	XP_063961393
XP_041473394	XP_063961457
XP_041474018	XP_063961585
XP_041474286	XP_063961617
XP_041484669	XP_063961649
XP_041473444	XP_063961681
XP_041474181	XP_063961745
XP_041474260	XP_063961777
XP_041465972	XP_063961809
XP_041473713	XP_063961905
XP_041473084	XP_063961937
XP_041474079	XP_063962033
XP_041473239	XP_063962161
XP_041475238	XP_063962321
XP_041475009	XP_063962353
XP_041475026	XP_063962481
XP_041475453	XP_063962513
XP_041475306	XP_063962577
XP_041485361	XP_063962609
XP_041475481	XP_063962673
XP_041476261	XP_063962769
XP_041475218	XP_063962897
XP_041475831	XP_063962929
XP_041475394	XP_063962993
XP_041474998	XP_063963153
XP_041476111	XP_063963185
XP_041476159	XP_063963217
XP_041461766	XP_063963281
XP_041476388	XP_063963313
XP_041477750	XP_063963377
XP_041476820	XP_063963409
XP_041476904	XP_063963441
XP_041476980	XP_063963537
XP_041477824	XP_063963569
XP_041476447	XP_063963633
XP_041477195	XP_063963697
XP_041476708	XP_063963729
XP_041476360	XP_063963761
XP_041477215	XP_063963793
XP_041477777	XP_063963857
XP_041477280	XP_063963953
XP_041477474	XP_063963985
XP_041476576	XP_063964017
XP_041456958	XP_063964049
XP_041476463	XP_063964113
XP_041478944	XP_063964209
XP_041478383	XP_063964241
XP_041478588	XP_063964401
XP_041478697	XP_063964465
XP_041478322	XP_063964497
XP_041456880	XP_063964529
XP_041479312	XP_063964561
XP_041478404	XP_063964593
XP_041479226	XP_063964625
XP_041478326	XP_063964657
XP_041478809	XP_063964689
XP_041477985	XP_063964721
XP_041479224	XP_063964753
XP_041481131	XP_063964881
XP_041479277	XP_063965073
XP_041480021	XP_063965169
XP_041479970	XP_063965201
XP_041480461	XP_063965233
XP_041480617	XP_063965297
XP_041479754	XP_063965361
XP_041480535	XP_063965393
XP_041479791	XP_063965457
XP_041479797	XP_063965521
XP_041480151	XP_063965585
XP_041479605	XP_063965617
XP_041480495	XP_063965713
XP_041479334	XP_063965745
XP_041480392	XP_063965777
XP_041456636	XP_063965841
XP_041479939	XP_063965873
XP_041481640	XP_063966033
XP_041481382	XP_063966225
XP_041480943	XP_063966289
XP_041482152	XP_063966449
XP_041482102	XP_063966577
XP_041481426	XP_063966609
XP_041456504	XP_063966673
XP_041481723	XP_063966705
XP_041481650	XP_063966737
XP_041481048	XP_063966769
XP_041481647	XP_063966801
XP_041480989	XP_063966865
XP_041482511	XP_063966897
XP_041482415	XP_063966929
XP_041482768	XP_063966961
XP_041483586	XP_063967057
XP_041456432	XP_063967089
XP_041482779	XP_063967121
XP_041482587	XP_063967153
XP_041483368	XP_063967217
XP_041483391	XP_063967249
XP_041483281	XP_063967281
XP_041482980	XP_063967345
XP_041483290	XP_063967409
XP_041482771	XP_063967473
XP_041483106	XP_063967569
XP_041483340	XP_063967601
XP_041482605	XP_063967697
XP_041482620	XP_063967729
XP_041483979	XP_063967825
XP_041483748	XP_063967921
XP_041456295	XP_063967985
XP_041484865	XP_063968017
XP_041483709	XP_063968049
XP_041484349	XP_063968081
XP_041484857	XP_063968241
XP_041484533	XP_063968273
XP_041484457	XP_063968305
XP_041484707	XP_063968337
XP_041483934	XP_063968369
XP_041484324	XP_063968497
XP_041484747	XP_063968561
XP_041484911	XP_063968593
XP_041484291	XP_063968625
XP_041456134	XP_063968657
XP_041484281	XP_063968689
XP_041485270	XP_063968785
XP_041485429	XP_063968817
XP_041485499	XP_063968849
XP_041485271	XP_063968881
XP_041485188	XP_063969073
XP_041485413	XP_063969105
XP_041485526	XP_063969137
XP_041485493	XP_063969329
XP_041485683	XP_063969649
XP_041452507	XP_063969713
XP_041452902	XP_063969841
XP_041453012	XP_063969937
XP_041453000	XP_063969969
XP_041461771	XP_063970001
XP_041453176	XP_063970065
XP_041452703	XP_063970097
XP_041452860	XP_063970161
XP_041455112	XP_063970225
XP_041460361	XP_063970449
XP_041462920	XP_063970513
XP_041455672	XP_063970545
XP_041463356	XP_063970577
XP_041465433	XP_063970641
XP_041482847	XP_063970673
XP_041470585	XP_063970993
XP_041455783	XP_063971217
XP_041455795	XP_063971281
XP_041454849	XP_063971313
XP_041455881	XP_063971409
XP_041470897	XP_063971441
XP_041455831	XP_063971505
XP_041456029	XP_063971697
XP_041455266	XP_063971761
XP_041456846	XP_054748002
XP_041453816	XP_054748112
XP_041453932	XP_054748166
XP_041454384	XP_054748284
XP_041454615	XP_054748410
XP_041454985	XP_054748493
XP_041454817	XP_054748555
XP_041456076	XP_054748742
XP_041453683	XP_054748823
XP_041456089	XP_054749095
XP_041456361	XP_054749159
XP_041456482	XP_054749215
XP_041456603	XP_054749286
XP_041456966	XP_054749472
XP_041457053	XP_054749519
XP_041457181	XP_054749585
XP_041458085	XP_054749707
XP_041481899	XP_054749804
XP_041458791	XP_054749916
XP_041459958	XP_054750063
XP_041458876	XP_054750511
XP_041480679	XP_054750578
XP_041459803	XP_054750638
XP_041461120	XP_054750700
XP_041457818	XP_054750759
XP_041457980	XP_054750865
XP_041458115	XP_054750921
XP_041458218	XP_054750971
XP_041457721	XP_054751026
XP_041458424	XP_054751079
XP_041458511	XP_054751123
XP_041458597	XP_054751166
XP_041458665	XP_054751210
XP_041474267	XP_054751252
XP_041458829	XP_054751433
XP_041459271	XP_054751540
XP_041459502	XP_054751672
XP_041460208	XP_054751734
XP_041460070	XP_054751835
XP_041459985	XP_054751885
XP_041459907	XP_054751938
XP_041459822	XP_054751981
XP_041459610	XP_054752051
XP_041460325	XP_054752110
XP_041460647	XP_054752280
XP_041460538	XP_054752354
XP_041476243	XP_054752414
XP_041476375	XP_054752495
XP_041476889	XP_054752591
XP_041461399	XP_054752658
XP_041462445	XP_054752729
XP_041461445	XP_054752923
XP_041474951	XP_054753019
XP_041477861	XP_054753119
XP_041461679	XP_054753181
XP_041462684	XP_054753236
XP_041462475	XP_054753321
XP_041462370	XP_054753381
XP_041461711	XP_054753536
XP_041461365	XP_054753733
XP_041473304	XP_054753884
XP_041465436	XP_054754081
XP_041452924	XP_054754136
XP_041460533	XP_054754267
XP_041465511	XP_054754340
XP_041464209	XP_054754474
XP_041463952	XP_054754540
XP_041463212	XP_054754627
XP_041455616	XP_054754751
XP_041454809	XP_054754804
XP_041465399	XP_054754987
XP_041459894	XP_054755040
XP_041463798	XP_054755155
XP_041458390	XP_054755215
XP_041470029	XP_054755315
XP_041483642	XP_054755554
XP_041467571	XP_054755854
XP_041463978	XP_054755976
XP_041462764	XP_054756032
XP_041460692	XP_054756091
XP_041464743	XP_054756175
XP_041464628	XP_054756245
XP_041464888	XP_054756310
XP_041466752	XP_054756433
XP_041464351	XP_054756505
XP_041465843	XP_054756691
XP_041466068	XP_054756754
XP_041453516	XP_054756893
XP_041465594	XP_054757005
XP_041465163	XP_054757148
XP_041467068	XP_054757412
XP_041466692	XP_054757606
XP_041466834	XP_054757760
XP_041467664	XP_054757906
XP_041467783	XP_054758089
XP_041468017	XP_054758224
XP_041468274	XP_054758301
XP_041468342	XP_054758367
XP_041468563	XP_054758495
XP_041468772	XP_054758573
XP_041468856	XP_054758629
XP_041468990	XP_054758703
XP_041469238	XP_054758819
XP_041469342	XP_054758881
XP_041469560	XP_054759008
XP_041469667	XP_054759074
XP_041469776	XP_054759126
XP_041469181	XP_054759425
XP_041467588	XP_054759594
XP_041468356	XP_054759715
XP_041468809	XP_054759784
XP_041469360	XP_054759870
XP_041470632	XP_054760079
XP_041471134	XP_054760212
XP_041470932	XP_054760305
XP_041471381	XP_054760594
XP_041470720	XP_054760863
XP_041470059	XP_054761091
XP_041471555	XP_054761344
XP_041471998	XP_054761661
XP_041472214	XP_054761767
XP_041472413	XP_054762010
XP_041471993	XP_054762162
XP_041471746	XP_054762268
XP_041473728	XP_054762419
XP_041474205	XP_054762540
XP_041454339	XP_054762644
XP_041473964	XP_054762712
XP_041474104	XP_054762780
XP_041473520	XP_054762915
XP_041473719	XP_054763114
XP_041474533	XP_054763272
XP_041474538	XP_054763363
XP_041473983	XP_054763423
XP_041473924	XP_054763494
XP_041473727	XP_054763701
XP_041473533	XP_054763884
XP_041475489	XP_054763981
XP_041476192	XP_054764123
XP_041475214	XP_054764213
XP_041455005	XP_054764307
XP_041474910	XP_054764398
XP_041475572	XP_054764445
XP_041474701	XP_054764525
XP_041476210	XP_054764579
XP_041455223	XP_054764845
XP_041455264	XP_054765256
XP_041476975	XP_054765402
XP_041476418	XP_054765790
XP_041455836	XP_054765920
XP_041476832	XP_054765999
XP_041477274	XP_054766075
XP_041455689	XP_054766196
XP_041476603	XP_054766318
XP_041477468	XP_054766415
XP_041477622	XP_054766493
XP_041476693	XP_054766569
XP_041477433	XP_054766627
XP_041478870	XP_054767204
XP_041477877	XP_054767332
XP_041478539	XP_054767410
XP_041456416	XP_054767543
XP_041478366	XP_054767688
XP_041478449	XP_054767818
XP_041478935	XP_054767997
XP_041479541	XP_054768188
XP_041479395	XP_054768360
XP_041480387	XP_054768513
XP_041480452	XP_054768582
XP_041479363	XP_054768665
XP_041480219	XP_054768733
XP_041453791	XP_054768799
XP_041457133	XP_054768871
XP_041479793	XP_054768956
XP_041479694	XP_054769017
XP_041480757	XP_054769096
XP_041481844	XP_054769566
XP_041482045	XP_054769738
XP_041481304	XP_054769936
XP_041481632	XP_054770048
XP_041480797	XP_054770188
XP_041481231	XP_054770258
XP_041481893	XP_054770364
XP_041481479	XP_054770507
XP_041482930	XP_054770609
XP_041483199	XP_054770692
XP_041483107	XP_054770778
XP_041483173	XP_054771101
XP_041483571	XP_054771227
XP_041482920	XP_054771336
XP_041482972	XP_054771508
XP_041482597	XP_054771685
XP_041484928	XP_054771840
XP_041484932	XP_054771951
XP_041453511	XP_054772359
XP_041484577	XP_054772542
XP_041483650	XP_054772599
XP_041483877	XP_054772716
XP_041484284	XP_054772804
XP_041484048	XP_054772961
XP_041485272	XP_054773066
XP_041485877	XP_054773166
XP_041485882	XP_054773253
XP_041452475	XP_054773374
XP_041485740	XP_054773734
XP_041485635	XP_054773921
XP_041485686	XP_054774097
XP_041486025	XP_054774195
XP_041452862	XP_054774378
XP_041452524	XP_054774889
XP_041453131	XP_054775035
XP_041452901	XP_054775220
XP_041474345	XP_054775418
XP_041455402	XP_063950930
XP_041455203	XP_063950962
XP_041455151	XP_063950994
XP_041454814	XP_063951058
XP_041455036	XP_063951090
XP_041454725	XP_063951122
XP_041454523	XP_063951282
XP_041454385	XP_063951346
XP_041454338	XP_063951378
XP_041453998	XP_063951474
XP_041453965	XP_063951506
XP_041453950	XP_063951570
XP_041474342	XP_063951602
XP_041455508	XP_063951634
XP_041474148	XP_063951666
XP_041455296	XP_063951698
XP_041455183	XP_063951730
XP_041453926	XP_063951794
XP_041455890	XP_063951890
XP_041458802	XP_063952050
XP_041458716	XP_063952082
XP_041458317	XP_063952114
XP_041457983	XP_063952146
XP_041479492	XP_063952210
XP_041460565	XP_063952306
XP_041460606	XP_063952338
XP_041460708	XP_063952434
XP_041460406	XP_063952498
XP_041460332	XP_063952562
XP_041459694	XP_063952626
XP_041459738	XP_063952658
XP_041461083	XP_063952690
XP_041459890	XP_063952722
XP_041460248	XP_063952914
XP_041459517	XP_063952946
XP_041459467	XP_063952978
XP_041459336	XP_063953042
XP_041458790	XP_063953170
XP_041458933	XP_063953234
XP_041459004	XP_063953298
XP_041459075	XP_063953330
XP_041475661	XP_063953362
XP_041459193	XP_063953394
XP_041458348	XP_063953586
XP_041458282	XP_063953618
XP_041477860	XP_063953746
XP_041457747	XP_063953842
XP_041457820	XP_063953874
XP_041478273	XP_063953970
XP_041460628	XP_063954002
XP_041474810	XP_063954034
XP_041462142	XP_063954162
XP_041462240	XP_063954258
XP_041462335	XP_063954354
XP_041463167	XP_063954418
XP_041473760	XP_063954450
XP_041461694	XP_063954482
XP_041462724	XP_063954514
XP_041462770	XP_063954546
XP_041473313	XP_063954674
XP_041463517	XP_063954706
XP_041463599	XP_063954738
XP_041463418	XP_063954770
XP_041463330	XP_063954866
XP_041461242	XP_063954930
XP_041453479	XP_063954962
XP_041461344	XP_063954994
XP_041461846	XP_063955058
XP_041463297	XP_063955090
XP_041468021	XP_063955314
XP_041463740	XP_063955442
XP_041464692	XP_063955474
XP_041464838	XP_063955538
XP_041473798	XP_063955602
XP_041465862	XP_063955634
XP_041471824	XP_063955666
XP_041464082	XP_063955762
XP_041464221	XP_063955794
XP_041464252	XP_063955826
XP_041464191	XP_063955858
XP_041465272	XP_063955954
XP_041465039	XP_063956018
XP_041464956	XP_063956082
XP_041465070	XP_063956114
XP_041464442	XP_063956146
XP_041464698	XP_063956242
XP_041464815	XP_063956306
XP_041460497	XP_063956338
XP_041461830	XP_063956466
XP_041467300	XP_063956498
XP_041465969	XP_063956530
XP_041470718	XP_063956562
XP_041465887	XP_063956626
XP_041466147	XP_063956658
XP_041467238	XP_063956722
XP_041467097	XP_063956786
XP_041467057	XP_063956818
XP_041468098	XP_063956882
XP_041466454	XP_063957010
XP_041466694	XP_063957106
XP_041466591	XP_063957202
XP_041466566	XP_063957234
XP_041465874	XP_063957298
XP_041466126	XP_063957362
XP_041469443	XP_063957426
XP_041461712	XP_063957458
XP_041469116	XP_063957490
XP_041468186	XP_063957522
XP_041468338	XP_063957554
XP_041469827	XP_063957618
XP_041467365	XP_063957810
XP_041467763	XP_063957906
XP_041469494	XP_063957938
XP_041469386	XP_063958002
XP_041467644	XP_063958066
XP_041467740	XP_063958162
XP_041467636	XP_063958226
XP_041467723	XP_063958290
XP_041466777	XP_063958322
XP_041468779	XP_063958386
XP_041466714	XP_063958418
XP_041468602	XP_063958450
XP_041468561	XP_063958482
XP_041468516	XP_063958514
XP_041468457	XP_063958578
XP_041468321	XP_063958642
XP_041468275	XP_063958674
XP_041468164	XP_063958738
XP_041468028	XP_063958834
XP_041468145	XP_063958962
XP_041467791	XP_063959058
XP_041470098	XP_063959090
XP_041470571	XP_063959186
XP_041471267	XP_063959250
XP_041470947	XP_063959314
XP_041471005	XP_063959442
XP_041470975	XP_063959474
XP_041470944	XP_063959506
XP_041470841	XP_063959602
XP_041470634	XP_063959762
XP_041470583	XP_063959826
XP_041463684	XP_063959922
XP_041470185	XP_063959986
XP_041470256	XP_063960018
XP_041470428	XP_063960082
XP_041471223	XP_063960146
XP_041461165	XP_063960242
XP_041470220	XP_063960306
XP_041467715	XP_063960498
XP_041472054	XP_063960530
XP_041471606	XP_063960690
XP_041471752	XP_063960722
XP_041484326	XP_063960818
XP_041472433	XP_063960850
XP_041472124	XP_063960882
XP_041471482	XP_063960914
XP_041472048	XP_063960946
XP_041472385	XP_063960978
XP_041471706	XP_063961074
XP_041471565	XP_063961106
XP_041471592	XP_063961138
XP_041473334	XP_063961202
XP_041473398	XP_063961234
XP_041474344	XP_063961298
XP_041473060	XP_063961362
XP_041473295	XP_063961394
XP_041474480	XP_063961426
XP_041482393	XP_063961522
XP_041473893	XP_063961554
XP_041484815	XP_063961586
XP_041473053	XP_063961618
XP_041474094	XP_063961650
XP_041474111	XP_063961682
XP_041474087	XP_063961746
XP_041473741	XP_063961778
